,label,message
211,0,"['NO', 'GIFTS', 'You', 'trying', 'get', 'throw', 'cliff', 'something']"
212,0,"['Idea', 'soon', 'get', 'converted', 'live']"
213,0,"['You', 'going', 'way', 'specific']"
214,0,"['I', 'working', 'technical', 'support', 'voice', 'processnetworking', 'field']"
215,0,"['YOU', 'r', 'much', 'close', 'heart', 'If', 'go', 'away', 'shattered', 'Plz', 'stay']"
216,1,"['We', 'tried', 'contact', 'reply', 'offer', 'Video', 'Handset', '750', 'anytime', 'networks', 'mins', 'UNLIMITED', 'TEXT', 'Camcorder', 'Reply', 'call', '08000930705', 'NOW']"
217,0,"['And', 'several', 'sir']"
218,0,"['Do', 'Not', 'Know', 'ask']"
219,0,"['Great', 'comedycannot', 'stop', 'laughing', 'da']"
220,0,"['There', 'people', 'mu', 'I', 'table', 'lambda']"
221,0,"['Why', 'wait', 'til', 'least', 'wednesday', 'see', 'get']"
222,0,"['Take', 'care', 'sleep', 'wellyou', 'need', 'learn', 'change', 'lifeyou', 'need', 'get', 'CONVINCED', 'thati', 'wait', 'conversations', 'usGET', 'CONVINCED', 'timeYour', 'family', 'many', 'sensesrespect', 'overemphasiseor', 'role', 'life']"
223,0,"['v', 'romantic']"
224,0,"['Oh', 'sorry', 'please']"
225,0,"['Sir', 'waiting', 'call']"
226,0,"['Your', 'daily', 'text', '–', 'favour', 'time']"
227,0,"['Its', 'effect', 'irritation', 'Just', 'ignore']"
228,0,"['SHIT', 'BABE', 'THASA', 'BIT', 'MESSED', 'UPYEH', 'SHE', 'SHUDVETOLD', 'YOU', 'DID', 'URGRAN', 'KNOWNEWAY', 'ILLSPEAK', '2', 'U2MORO', 'WEN', 'I', 'AM', 'NOT', 'ASLEEP']"
229,0,"['Haha', 'figures', 'well', 'I', 'found', 'piece', 'priscillas', 'bowl']"
230,0,"['I', 'meeting', 'call', 'later']"
231,1,"['Ever', 'thought', 'living', 'good', 'life', 'perfect', 'partner', 'Just', 'txt', 'back', 'NAME', 'AGE', 'join', 'mobile', 'community', '100pSMS']"
232,0,"['Hey', 'j', 'r', 'feeling', 'better', 'hopeSo', 'hunny', 'amnow', 'feelin', 'ill', 'ithink', 'may', 'tonsolitusaswell', 'damn', 'iam', 'layin', 'bedreal', 'bored', 'lotsof', 'love', 'xxxx']"
233,0,"['Ok', 'lor', 'go', 'tog', 'lor']"
234,0,"['I', 'anything', 'lor']"
235,0,"['Sac', 'needs', 'carry']"
236,0,"['When', 'ü', 'come']"
237,1,"['Had', 'mobile', '11mths', 'Update', 'FREE', 'Oranges', 'latest', 'colour', 'camera', 'mobiles', 'unlimited', 'weekend', 'calls', 'Call', 'Mobile', 'Upd8', 'freefone', '08000839402', '2StopTx']"
238,1,"['I', 'know', 'know', 'Send', 'CHAT', '86688', 'let', 'us', 'find', 'Only', '150pMessage', 'rcvd', 'HGSuite3422LandsRowW1J6HL', 'LDN', '18', 'years']"
239,0,"['I', 'home', 'Please', 'call']"
240,0,"['Dear', 'SirSalam', 'AlaikkumPride', 'Pleasure', 'meeting', 'today', 'Tea', 'ShopWe', 'pleased', 'send', 'contact', 'number', 'QatarRakhesh', 'IndianPls', 'save', 'NumberRespectful', 'Regards']"
241,0,"['Ok', 'Let', 'noe', 'leave', 'house']"
242,0,"['I', 'want', 'go', 'perumbavoor']"
243,0,"['Hi', 'I', 'sorry', 'missed', 'call', 'Can', 'pls', 'call', 'back']"
244,0,"['I', 'love', 'You', 'set', 'soul', 'fire', 'It', 'spark', 'But', 'flame', 'A', 'big', 'rawring', 'flame', 'XoXo']"
245,0,"['Hi', 'good', 'mornin', 'Thanku', 'wish']"
246,0,"['Lol', 'boo', 'I', 'hoping', 'laugh']"
247,0,"['Haha', 'awesome', 'I', 'might', 'need', 'take', 'doin', 'tonight']"
248,0,"['I', 'might', 'come', 'kerala', '2', 'daysso', 'prepared', 'take', 'leave', 'finalise', 'plan', 'travel', 'visitneed', 'finish', 'urgent', 'works']"
249,0,"['I', 'hoping', 'would', 'send', 'message', 'My', 'rent', 'due', 'enough', 'My', 'reserves', 'completely', 'gone', 'Its', 'loan', 'need', 'hoping', 'could', 'The', 'balance', 'ltgt', 'Is', 'way', 'could', 'get', 'till', 'mid', 'march', 'hope', 'pay', 'back']"
250,0,"['Babe', 'I', 'fucking', 'love', 'You', 'know', 'Fuck', 'good', 'hear', 'voice', 'I', 'need', 'I', 'crave', 'I', 'cannot', 'get', 'enough', 'I', 'adore', 'Ahmad', 'kisses']"
251,0,"['Nothin', 'comes', 'mind', 'Ü', 'help', 'buy', 'hanger', 'lor', 'You', 'Are', 'laptop', 'heavy']"
252,0,"['How', 'long', 'applebees', 'fucking', 'take']"
253,0,"['Gr8', 'So', 'handle', 'victoria', 'island', 'traffic', 'Plus', 'album', 'due']"
254,0,"['Can', 'talk']"
255,0,"['But', 'really', 'really', 'broke', 'oh', 'No', 'amount', 'small', 'even', 'ltgt']"
256,0,"['A', 'Boy', 'loved', 'gal', 'He', 'propsd', 'bt', 'mind', 'He', 'gv', 'lv', 'lttrs', 'Bt', 'frnds', 'threw', 'thm', 'Again', 'boy', 'decided', '2', 'aproach', 'gal', 'dt', 'time', 'truck', 'speeding', 'towards', 'gal', 'Wn', '2', 'hit', 'girld', 'boy', 'ran', 'like', 'hell', 'n', 'saved', 'She', 'asked', 'hw', 'cn', 'run', 'fast', 'D', 'boy', 'replied', 'Boost', 'secret', 'energy', 'n', 'instantly', 'girl', 'shouted', 'energy', 'n', 'Thy', 'lived', 'happily', '2gthr', 'drinking', 'boost', 'evrydy', 'Moral', 'story', 'I', 'hv', 'free', 'msgsD', 'gud', 'ni8']"
257,0,"['Your', 'dad', 'back', 'ph']"
258,0,"['Hi', 'decide', 'wot', '2', 'get', '4', 'birthday', 'ill', 'prob', 'jus', 'get', 'voucher', 'frm', 'virgin', 'sumfing']"
259,0,"['Senthil', 'group', 'company', 'Apnt', '5pm']"
260,0,"['NEFT', 'Transaction', 'reference', 'number', 'ltgt', 'Rs', 'ltDECIMALgt', 'credited', 'beneficiary', 'account', 'ltgt', 'ltTIMEgt', 'ltgt']"
261,0,"['Well', 'I', 'might', 'come']"
262,0,"['Hmm', 'Shall', 'bring', 'bottle', 'wine', 'keep', 'us', 'amused', 'Just', 'joking', 'I', 'still', 'bring', 'bottle', 'Red', 'white', 'See', 'tomorrow']"
263,0,"['MMM', 'Fuck', 'Merry', 'Christmas']"
264,0,"['Think', 'I', 'could', 'stop', 'like', 'hour', 'My', 'roommates', 'looking', 'stock', 'trip']"
265,0,"['YOU', 'remember', 'old', 'commercial']"
266,0,"['The', 'search', '4', 'happiness', '1', 'main', 'sources', 'unhappiness', 'Accept', 'life', 'way', 'comes', 'YOU', 'find', 'happiness', 'every', 'moment', 'live']"
267,0,"['It', 'make', 'cry', 'It', 'stuff', 'happens', 'top', 'everything', 'else', 'pushes', 'edge', 'You', 'underdtand', 'often', 'cry', 'sorry', 'sorry', 'life']"
268,0,"['I', 'think', 'mentor', '100', 'percent', 'sure']"
269,0,"['You', 'flippin', 'shit', 'yet']"
270,0,"['HmmBad', 'newsHype', 'park', 'plaza', '700', 'studio', 'takenOnly', 'left', '2', 'bedrm900']"
271,0,"['Ok', 'anyway', 'need', 'change', 'said']"
272,0,"['Hello', 'boytoy', 'Geeee', 'I', 'miss', 'already', 'I', 'woke', 'I', 'wish', 'bed', 'cuddling', 'I', 'love']"
273,0,"['Yeah', 'work', 'fine', 'started', 'last', 'week', 'stuff', 'dull', 'easy', 'guys', 'fun']"
274,0,"['Has', 'pattern', 'recently', 'crap', 'weekends']"
275,0,"['Yeah', 'usual', 'guys', 'town', 'definitely', 'people', 'around', 'I', 'know']"
276,0,"['I', 'askd', 'question', 'hours', 'Its', 'answer']"
277,0,"['Ok', 'lor', 'ü', 'reaching', 'message']"
278,0,"['Yes', 'possible', 'dint', 'try', 'Pls', 'tell', 'one', 'k']"
279,1,"['URGENT', 'We', 'trying', 'contact', 'YOU', 'Todays', 'draw', 'shows', '£800', 'prize', 'GUARANTEED', 'Call', '09050000460', 'land', 'line', 'Claim', 'J89', 'po', 'box245c2150pm']"
280,0,"['picking', 'various', 'points']"
281,1,"['YOU', 'ARE', 'awarded', 'City', 'Break', 'could', 'WIN', '£200', 'Summer', 'Shopping', 'spree', 'every', 'WK', 'Txt', 'STORE', '88039SkilGmeTsCs087147403231WinawkAge16£150perWKsub']"
282,0,"['I', 'treasure', 'every', 'moment', 'spend', 'together']"
283,0,"['I', 'wish', 'I', 'feel', 'alone']"
284,0,"['What', 'part', 'initiate', 'understand']"
285,1,"['URGENT', 'We', 'trying', 'contact', 'Last', 'weekends', 'draw', 'shows', '£900', 'prize', 'GUARANTEED', 'Call', '09061701939', 'Claim', 'code', 'S89', 'Valid', '12hrs']"
286,0,"['You', 'stayin', 'trouble', 'strangersaw', 'Dave', 'day', 'he\x92s', 'sorted', 'nowstill', 'bloke', 'gona', 'get', 'girl', 'MRyou', 'mum', 'still', 'Thinks', 'get', '2GETHA']"
287,0,"['I', 'back', 'let', 'know', 'ready']"
288,0,"['Ok', 'dear', 'Did', 'call', 'chechi']"
289,1,"['Free', 'message', 'Single', 'Find', 'partner', 'area', '1000s', 'real', 'people', 'waiting', 'chat', 'nowSend', 'CHAT', '62220Cncl', 'send', 'STOPCS', '08717890890£150', 'per', 'message']"
290,1,"['wwwApplausestorecom', 'MonthlySubscription50pmessage', 'max6month', 'TCsC', 'web', 'age16', '2stop', 'txt', 'stop']"
291,0,"['Sorry', 'bathroom', 'sup']"
292,0,"['Yun', 'ahnow', 'ü', 'wkg', 'whereby', 'way', 'ü', 'go', 'nus', 'sc', 'Ü', 'wana', 'specialise', 'wad']"
293,0,"['Ahhh', 'Work', 'I', 'vaguely', 'remember', 'What', 'feel', 'like', 'Lol']"
294,0,"['R', 'continent']"
295,0,"['Still', 'area', 'restaurant', 'Ill', 'try', 'come', 'back', 'soon']"
296,0,"['dnt', 'wnt', 'tlk', 'wid']"
297,0,"['Sary', 'need', 'Tim', 'bollox', 'hurt', 'lot', 'tol']"
298,0,"['Be', 'happy', 'I', 'come', 'noon']"
299,0,"['Fine', 'Do', 'remember']"
300,0,"['Dare', 'ask', 'Any', 'luck', 'sorting', 'car']"
301,0,"['Did', 'find', 'time', 'bus', 'coz', 'need', 'sort', 'stuff']"
302,0,"['Sorry', 'pa', 'knw', 'ru', 'pa']"
303,1,"['lastest', 'Stereophonics', 'Marley', 'Dizzee', 'Racal', 'Libertines', 'The', 'Strokes', 'Win', 'Nookii', 'games', 'Flirt', 'Click', 'TheMob', 'WAP', 'Bookmark', 'text', 'WAP', '82468']"
304,0,"['I', 'fine', 'Hope', 'also']"
305,0,"['I', 'anything', 'de']"
306,0,"['Hi', 'Mobile', 'ltgt', 'added', 'contact', 'list', 'wwwfullonsmscom', 'It', 'great', 'place', 'send', 'free', 'sms', 'people', 'For', 'visit', 'fullonsmscom']"
307,0,"['Guess', 'wants', 'alone', 'time', 'We', 'could', 'show', 'watch']"
308,0,"['Yes', 'saw', 'message']"
309,0,"['8', 'latest', 'gs', 'still', 'scrounge', 'ammo', 'want', 'give', 'new', 'ak', 'try']"
310,0,"['As', 'I', 'entered', 'cabin', 'PA', 'said', 'Happy', 'Bday', 'Boss', 'I', 'felt', 'special', 'She', 'askd', '4', 'lunch', 'After', 'lunch', 'invited', 'apartment', 'We', 'went']"
311,0,"['I', 'love']"
312,0,"['HEY', 'DAS', 'COOL', 'IKNOW', 'ALL', '2', 'WELLDA', 'PERIL', 'OF', 'STUDENTFINANCIAL', 'CRISISSPOKE', '2', 'YOU', 'L8R']"
313,0,"['Kall', 'bestcongrats']"
314,0,"['Wn', 'r', 'hurt', 'prsn', 'close', '2', 'fight', 'wit', 'dem', 'Coz', 'somtimes', 'dis', 'fight', 'saves', 'relation', 'bt', 'quiet', 'leaves', 'nothin', 'relation', 'Gud', 'eveB']"
315,0,"['Ujhhhhhhh', 'computer', 'shipped', 'address', 'sandiago', 'parantella', 'lane', 'Wtf', 'Poop']"
316,0,"['Our', 'ride', 'equally', 'uneventful', 'many', 'pesky', 'cyclists', 'around', 'time', 'night']"
317,0,"['Mmmmm', 'It', 'sooooo', 'good', 'wake', 'words', 'morning', 'Love', 'Mmmm', 'fuck', 'I', 'love', 'Lion', 'devouring', 'kiss', 'across', 'sea']"
318,0,['Anytime']
319,0,"['Ü', 'write', 'wat']"
320,0,"['alright', 'I', 'make', 'sure', 'car', 'back', 'tonight']"
321,0,"['Love', 'decision', 'feeling', 'If', 'could', 'decide', 'love', 'life', 'would', 'much', 'simpler', 'less', 'magical']"
322,0,"['Yep', 'dereks', 'house', 'see', 'Sunday', 'lt3']"
323,0,"['Wait', 'know', 'wesleys', 'town', 'I', 'bet', 'hella', 'drugs']"
324,0,"['1', 'Tension', 'face', '2', 'Smiling', 'face', '3', 'Waste', 'face', '4', 'Innocent', 'face', '5Terror', 'face', '6Cruel', 'face', '7Romantic', 'face', '8Lovable', 'face', '9decent', 'face', 'ltgt', 'joker', 'face']"
325,0,"['Ha', 'ha', 'ha', 'good', 'joke', 'Girls', 'situation', 'seekers']"
326,0,"['ALRITE', 'HUNNYWOT', 'YOU', 'UP', '2', '2NITE', 'DID', 'NOT', 'END', 'UP', 'GOIN', 'DOWN', 'TOWN', 'JUS', 'DA', 'PUB', 'INSTEAD', 'JUS', 'CHILLIN', 'AT', 'DA', 'MO', 'IN', 'ME', 'BEDROOMLOVE', 'JEN', 'XXX']"
327,0,"['Yes', 'I', 'know', 'cheesy', 'songs', 'frosty', 'snowman']"
328,0,"['Send', 'someone', 'else']"
329,0,"['Yeah', 'probably']"
330,0,"['But', 'really', 'quite', 'funny', 'lor', 'wat', 'Then', 'shd', 'haf', 'run', 'shorter', 'distance', 'wat']"
331,0,"['Ok', 'prob', 'Take', 'time']"
332,0,"['K', '2marrow', 'coming', 'class']"
333,0,"['mean', 'post', 'I', 'wrote', 'like', 'many', 'times', 'ritten', 'stuff', 'let', 'sit', 'WAS', 'feeling', 'time', 'I', 'angry', 'Before', 'left', 'hit', 'send', 'stop', 'It', 'I', 'checked', 'phone', 'got', 'car', 'It', 'You', 'said', 'sleep', 'bored', 'So', 'would', 'THAT', 'time', 'clean', 'fold', 'laundry', 'etc', 'At', 'least', 'make', 'bed']"
334,1,"['URGENT', 'Your', 'Mobile', 'No', 'awarded', '£2000', 'Bonus', 'Caller', 'Prize', '10803', 'This', '2nd', 'attempt', 'contact', 'YOU', 'Call', '08714719523', 'BOX95QU', 'BT', 'National', 'Rate']"
335,0,"['May', 'b', 'approve', 'panalambut', 'posts']"
336,0,"['Ok', 'tell', 'wat', 'time', 'coming', 'later', 'lor']"
337,0,"['Printer', 'cool', 'I', 'mean', 'groovy', 'Wine', 'groovying']"
338,0,"['Do', 'worry', 'though', 'I', 'understand', 'important', 'I', 'put', 'place', 'poorly', 'thought', 'punishment', 'face', 'worst', 'thing', 'ever', 'happened', 'Brb', 'going', 'go', 'kill']"
339,0,"['How', 'much', 'got', 'cleaning']"
340,0,"['Wow', 'v', 'v', 'impressed', 'Have', 'funs', 'shopping']"
341,0,"['Sorry', 'din', 'lock', 'keypad']"
342,0,"['Hi', 'dear', 'saw', 'dear', 'We', 'happy', 'Where', 'battery', 'low']"
343,0,"['No', 'She', 'currently', 'scotland']"
344,0,"['Jus', 'finished', 'avatar', 'nigro']"
345,0,['Can']
346,0,"['My', 'trip', 'ok', 'quite', 'tiring', 'lor', 'Uni', 'starts', 'today', 'ok', '4', 'cos', 'taking', 'modules', 'jus', 'concentrating', 'final', 'yr', 'project']"
347,0,"['Do', 'whatever', 'want', 'You', 'know', 'rules', 'We', 'talk', 'earlier', 'week', 'start', 'happening', 'showing', 'responsibility', 'Yet', 'every', 'week', 'bend', 'rule', 'way', 'What', 'way', 'Do', 'whatever', 'I', 'tired', 'thia', 'argument', 'every', 'week', 'And', 'ltgt', 'movie', 'DOES', 'NOT', 'inlude', 'previews', 'You', 'still', 'getting', '1']"
348,0,"['Thanks', 'I', 'keep', 'mind']"
349,1,"['You', '1', 'new', 'message', 'Please', 'call', '08715205273']"
350,0,"['Sorry', 'went', 'bed', 'early', 'nightnight']"
351,0,"['Ok', 'sure', 'time', 'finish', 'tomorrow', 'want', 'spend', 'evening', 'cos', 'would', 'vewy', 'vewy', 'lubly', 'Love', 'xxx']"
352,0,"['Have', 'seen', 'facebook', 'huh', 'Lol']"
353,0,"['Sounds', 'better', 'evening', 'costume', 'I', 'Am', 'sure', 'time', 'finish', 'tomorrow', 'txt', 'end']"
354,0,"['Yup', 'Hey', 'one', 'day', 'fri', 'ask', 'miwa', 'jiayin', 'take', 'leave', 'go', 'karaoke']"
355,1,"['You', '1000', 'cash', '2000', 'prize', 'To', 'claim', 'call09050000327']"
356,0,"['Wait', 'still', 'clear', 'sure', 'sarcastic', 'x', 'want', 'live', 'us']"
357,0,"['Just', 'decided', 'yet', 'eh']"
358,0,"['Wewa', '130', 'Iriver', '255', 'All', '128', 'mb']"
359,0,"['I', 'think', 'chennai', 'well', 'settled']"
360,0,"['Was', 'gr8', 'see', 'message', 'So', 'r', 'leaving', 'Congrats', 'dear', 'What', 'school', 'wat', 'r', 'plans']"
361,0,"['Joys', 'father', 'John', 'Then', 'John', 'Joys', 'father', 'If', 'ans', 'ths', 'hav', 'ltgt', 'IQ', 'It', 'Is', 'IAS', 'question', 'try', 'answer']"
362,0,"['No', 'movies', 'laptop']"
363,1,"['Camera', 'You', 'awarded', 'SiPix', 'Digital', 'Camera', 'call', '09061221066', 'fromm', 'landline', 'Delivery', 'within', '28', 'days']"
364,0,"['Sorry', 'I', 'call', 'later']"
365,0,"['Better', 'Made', 'Friday', 'stuffed', 'like', 'pig', 'yesterday', 'Now', 'I', 'feel', 'bleh', 'But', 'least', 'writhing', 'pain', 'kind', 'bleh']"
366,0,"['Are', 'plans', 'family', 'set', 'stone']"
367,0,"['You', 'still', 'coming', 'tonight']"
368,0,"['Hahahause', 'brain', 'dear']"
369,0,"['Good', 'No', 'swimsuit', 'allowed']"
370,0,"['Hi', 'di', 'yijue', 'meeting', '7', 'pm', 'esaplanade', 'tonight']"
371,1,"['Congrats', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'C', 'Suprman', 'V', 'Matrix3', 'StarWars3', 'etc', '4', 'FREE', 'bx420ip45we', '150pm', 'Do', 'Not', 'miss']"
372,0,"['I', 'sent', 'Do', 'like']"
373,0,"['K', 'text', 'way']"
374,1,"['Please', 'CALL', '08712402578', 'immediately', 'urgent', 'message', 'waiting']"
375,0,"['I', 'probably', 'tomorrow', 'even', 'later', 'tonight', 'something', 'going']"
376,0,"['Buzz', 'Hey', 'Love', 'I', 'think', 'hope', 'day', 'goes', 'well', 'Did', 'sleep', 'I', 'miss', 'babe', 'I', 'long', 'moment', 'together', 'againloving', 'smile']"
377,0,"['Ic', 'There', 'lotta', 'childporn', 'cars']"
378,0,"['Ok', 'ill', 'send', 'ltDECIMALgt', 'ok']"
379,0,"['HI', 'DARLIN', 'HOW', 'WAS', 'WORK', 'DID', 'YOU', 'GET', 'INTO', 'TROUBLE', 'IJUST', 'TALKED', 'TO', 'YOUR', 'MUM', 'ALL', 'MORNING', 'I', 'HAD', 'A', 'REALLY', 'GOOD', 'TIME', 'LAST', 'NIGHT', 'I', 'AM', 'GOIN', 'OUT', 'SOON', 'BUT', 'CALL', 'ME', 'IF', 'YOU', 'CAN']"
380,0,"['jay', 'says', 'put', 'ltgt']"
381,0,"['Not', 'able', 'anything']"
382,0,"['WHEN', 'THE', 'FIRST', 'STRIKE', 'IS', 'A', 'RED', 'ONE', 'THE', 'BIRD', 'ANTELOPE', 'BEGIN', 'TOPLAY', 'IN', 'THE', 'FIELDOF', 'SELFINDEPENDENCE', 'BELIEVE', 'THIS', 'THE', 'FLOWER', 'OF', 'CONTENTION', 'WILL', 'GROWRANDOM']"
383,0,"['Until', '545', 'lor', 'Ya', 'go', '4', 'dinner', 'together']"
384,0,"['Keep', 'payasam', 'rinu', 'brings']"
385,0,"['Damn', 'poor', 'zac', 'stand', 'chance']"
386,0,"['Orh', 'tot', 'say', 'still', 'dun', 'believe']"
387,0,"['Only', 'got', 'message', 'ignoring', 'Yes', 'Shopping']"
388,0,"['They', 'said', 'going', 'snow', 'start', 'around', '8', '9', 'pm', 'tonite', 'They', 'predicting', 'inch', 'accumulation']"
389,0,"['And', 'stop', 'old', 'man', 'You', 'get', 'build', 'snowman', 'snow', 'angels', 'snowball', 'fights']"
390,0,"['But', 'shes', 'drinkin', 'ok']"
391,1,"['Get', 'brand', 'new', 'mobile', 'phone', 'agent', 'The', 'Mob', 'Plus', 'loads', 'goodies', 'For', 'info', 'text', 'MAT', '87021']"
392,0,"['K', 'wen', 'free', 'come', 'home', 'also', 'tel', 'vikky', 'hav', 'sent', 'mail', 'also', 'Better', 'come', 'evening', 'il', 'free', 'today', 'aftr', '6pm']"
393,1,"['Rock', 'yr', 'chik', 'Get', '100s', 'filthy', 'films', 'XXX', 'pics', 'yr', 'phone', 'rply', 'FILTH', '69669', 'Saristar', 'Ltd', 'E14', '9YT', '08701752560', '450p', 'per', '5', 'days', 'Stop2', 'cancel']"
394,0,"['Sorry', 'I', 'call', 'later']"
395,1,"['Last', 'chance', '2', 'claim', '£150', 'worth', 'discount', 'vouchersText', 'YES', '85023', 'nowSavaMobmember', 'offers', 'mobile', 'T', 'Cs', '08717898035', '£300', 'Sub', '16', 'Remove', 'txt', 'X', 'STOP']"
396,0,"['Oh', 'ok', 'Wats', 'email']"
397,0,"['Yun', 'buying', 'But', 'school', 'got', 'offer', '2000', 'plus']"
398,0,"['Beautiful', 'Truth', 'Gravity', 'Read', 'carefully', 'Our', 'heart', 'feels', 'light', 'someone', 'But', 'feels', 'heavy', 'someone', 'leaves', 'GOOD', 'NIGHT']"
399,0,"['The', 'new', 'deus', 'ex', 'game', 'comin', 'early', 'next', 'yr']"
400,0,"['Today', 'ACCEPT', 'DAYYOU', 'Accept', 'Brother', 'Sister', 'Lover', 'Dear1', 'Best1', 'Clos1', 'Lvblefrnd', 'Jstfrnd', 'Cutefrnd', 'Lifpartnr', 'Belovd', 'Swtheart', 'Bstfrnd', 'No', 'rply', 'means', 'enemy']"
401,1,"['Thanks', '4', 'continued', 'support', 'Your', 'question', 'week', 'enter', 'in2', 'draw', '4', '£100', 'cash', 'Name', 'NEW', 'US', 'President', 'txt', 'ans', '80082']"
402,1,"['The', 'current', 'leading', 'bid', '151', 'To', 'pause', 'auction', 'send', 'OUT', 'Customer', 'Care', '08718726270']"
403,0,"['Bring', 'got']"
404,1,"['Free', 'entry', '2', 'wkly', 'comp', 'win', 'FA', 'Cup', 'final', 'tkts', '21st', 'May', '2005', 'Text', 'FA', '87121', 'receive', 'entry', 'questionstd', 'txt', 'rateTCs', 'apply', '08452810075over18s']"
405,0,"['I‘m', 'parked', 'next', 'MINI', 'When', 'coming', 'today', 'think']"
406,0,"['Tuesday', 'night', 'r', '4', 'real']"
407,1,"['Hi', 'I', 'sue', 'I', '20', 'years', 'old', 'work', 'lapdancer', 'I', 'love', 'sex', 'Text', 'live', 'I', 'bedroom', 'text', 'SUE', '89555', 'By', 'TextOperator', 'G2', '1DA', '150ppmsg', '18']"
408,0,"['2marrow', 'Wed', 'ltgt', '2', 'aha']"
409,0,"['Your', 'right', 'I', 'make', 'appointment', 'right']"
410,0,"['THING', 'R', 'GOOD', 'THANX', 'GOT', 'EXAMS', 'IN', 'MARCH', 'I', 'HAVE', 'DONE', 'NO', 'REVISION', 'IS', 'FRAN', 'STILL', 'WITH', 'BOYF', 'I', 'HAVE', 'GOT', 'TO', 'INTERVIW', '4', 'EXETER', 'BIT', 'WORRIEDx']"
411,0,"['I', 'sent', 'ü', 'part']"
412,0,"['Hello', 'site', 'download', 'songs', 'urgent', 'pls']"
413,1,"['Someone', 'contacted', 'dating', 'service', 'entered', 'phone', 'becausethey', 'fancy', 'To', 'find', 'call', 'landline', '09058098002', 'PoBox1', 'W14RG', '150p']"
414,0,"['For', 'family', 'happiness']"
415,0,"['Thanks', 'Or', 'bomb', 'date', 'phone', 'wanted', 'say']"
416,0,['Same']
417,0,"['Hi', 'Kate', 'lovely', 'see', 'tonight', 'ill', 'phone', 'tomorrow', 'I', 'got', 'sing', 'guy', 'gave', 'card', 'xxx']"
418,0,"['oh', 'well', 'c', 'later']"
419,0,"['Hey', 'tomorrow', 'meet', 'bugis', '930']"
420,0,"['Yo', 'trip', 'got', 'postponed', 'still', 'stocked']"
421,1,"['Back', '2', 'work', '2morro', 'half', 'term', 'Can', 'YOU', 'C', '2nite', '4', 'sexy', 'passion', 'BEFORE', 'I', '2', 'go', 'back', 'Chat', 'NOW', '09099726481', 'Love', 'DENA', 'Calls', '£1minMobsmoreLKPOBOX177HP51FL']"
422,0,"['Hope', 'great', 'day']"
423,0,"['came', 'look', 'flat', 'seems', 'ok', '50s', 'Is', 'away', 'alot', 'wiv', 'work', 'Got', 'woman', 'coming', '630']"
424,0,"['aight', 'pick', 'open', 'tonight']"
425,1,"['Valentines', 'Day', 'Special', 'Win', '£1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'Send', 'GO', '83600', '150pmessage', 'rcvd', 'CustCare08718720201']"
426,0,"['K', 'want', 'us', 'come']"
427,0,"['Geeee', 'I', 'miss', 'already', 'know', 'Your', 'I', 'think', 'Fuck', 'I', 'cannot', 'wait', 'till', 'next', 'year', 'together', 'loving', 'kiss']"
428,0,"['Did', 'get', 'hep', 'b', 'immunisation', 'nigeria']"
429,0,"['Life', 'strict', 'teacher', 'Bcoz', 'Teacher', 'teaches', 'lesson', 'amp', 'conducts', 'exam', 'But', 'Life', 'first', 'conducts', 'Exam', 'amp', 'teaches', 'Lessons', 'Happy', 'morning']"
430,0,"['I', 'wanted', 'wish', 'Happy', 'New', 'Year', 'I', 'wanted', 'talk', 'legal', 'advice', 'Gary', 'I', 'split', 'person', 'I', 'make', 'trip', 'Ptbo', 'I', 'hope', 'everything', 'good', 'babe', 'I', 'love', 'ya']"
431,1,"['Dear', '0776xxxxxxx', 'YOUve', 'invited', 'XCHAT', 'This', 'final', 'attempt', 'contact', 'Txt', 'CHAT', '86688', '150pMsgrcvdHGSuite3422LandsRowW1J6HL', 'LDN', '18yrs']"
432,0,"['We', 'pick', 'rayan', 'macleran']"
433,0,"['I', 'still', 'pretty', 'weak', 'today', 'Bad', 'day']"
434,0,"['Pls', 'help', 'tell', 'sura', 'expecting', 'battery', 'hont', 'And', 'pls', 'send', 'message', 'download', 'movies', 'Thanks']"
435,0,"['Leave', 'wif', 'lar', 'Ü', 'wan', 'carry', 'meh', 'heavy', 'Is', 'da', 'num', '98321561', 'familiar', 'ü']"
436,0,"['We', 'join', 'ltgt', 'bus']"
437,0,"['Jus', 'chillaxin']"
438,0,"['Since', 'side', 'fever', 'vomitin']"
